question_mark,_www,ratio_digits_url,ratio_digits_host,tld_in_subdomain,abnormal_subdomain,prefix_suffix,phish_hints,statistical_report,ratio_intHyperlinks,external_favicon,ratio_intMedia,ratio_extMedia,empty_title,domain_in_title,domain_with_copyright,domain_age,dns_record,google_index,page_rank,status
0,1,0.0,0.0,0,0,0,0,0,0.540540541,1,0.0,100.0,0,1,1,3124,0,0,4,0
0,1,0.075757576,0.0,0,0,0,0,0,0.993644068,0,94.11764706,5.882352941,0,1,1,9261,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.932835821,0,95.65217391,4.347826087,0,1,1,6485,0,0,4,0
0,0,0.117647059,0.153846154,0,0,0,0,0,0.0,1,0.0,0.0,0,1,0,6381,0,1,3,1
0,0,0.0,0.0,0,0,0,0,0,0.945205479,0,25.0,75.0,0,1,1,6661,0,0,6,0
0,1,0.086419753,0.0,0,0,0,1,0,0.0,0,0.0,0.0,1,1,1,-1,0,0,6,0
0,0,0.0,0.0,0,0,1,3,0,0.0,0,0.0,0.0,1,1,0,497,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,1,1,-1,0,1,0,1
1,1,0.171875,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,1,0.08,0.125,0,0,0,0,0,0.846153846,1,100.0,0.0,0,0,0,2169,0,0,3,0
0,0,0.283185841,0.264367816,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,1834,0,1,0,1
0,0,0.166666667,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,0,0,7828,0,1,6,1
0,0,0.364705882,0.0,0,0,0,0,2,0.0,0,0.0,0.0,1,1,0,-1,0,1,0,1
1,0,0.141935484,0.0,0,0,0,1,2,1.0,0,100.0,0.0,0,1,0,2975,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.981927711,0,100.0,0.0,0,0,0,8710,0,0,5,0
0,1,0.103448276,0.0,0,0,1,3,0,0.846938776,1,100.0,0.0,0,1,1,3032,0,1,2,1
0,0,0.272727273,0.36,0,0,0,1,0,1.0,0,0.0,0.0,0,1,0,3698,0,1,4,1
0,1,0.0,0.0,0,0,0,0,0,0.862745098,1,100.0,0.0,0,1,1,6255,0,0,6,0
0,1,0.170731707,0.0,0,0,0,0,0,0.781609195,1,0.0,100.0,0,0,0,5694,0,1,6,0
0,0,0.106060606,0.0,0,0,0,0,0,0.951612903,0,100.0,0.0,0,1,0,4342,0,0,4,1
1,0,0.431924883,0.0,0,0,1,2,0,0.032258065,0,0.0,100.0,0,0,1,1015,0,1,2,1
1,0,0.084033613,0.0,1,0,0,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
1,0,0.256830601,0.0,0,0,0,1,0,1.0,0,100.0,0.0,0,1,1,2106,0,1,1,1
0,0,0.0,0.0,0,0,0,1,0,0.918918919,0,100.0,0.0,0,1,1,4503,0,0,3,1
0,0,0.3,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,3984,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,1,1,0,3157,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.766666667,0,0.0,0.0,0,0,1,4083,0,0,2,0
2,1,0.225454545,0.0,0,0,1,3,0,0.9,0,0.0,0.0,0,0,0,531,0,1,0,1
0,1,0.029411765,0.037037037,0,0,0,0,0,0.244827586,1,0.0,100.0,0,1,0,2882,0,0,4,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,3208,0,0,2,1
0,1,0.318181818,0.0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,0,5769,0,1,2,1
1,0,0.126923077,0.0,0,0,0,1,0,0.0,0,0.0,100.0,1,1,0,7083,0,1,3,1
0,0,0.0,0.0,0,0,0,0,0,0.834482759,0,48.8372093,51.1627907,0,1,1,1997,0,0,2,0
0,0,0.018181818,0.0,0,0,0,0,0,0.93220339,0,100.0,0.0,0,1,0,-1,0,1,6,0
0,0,0.0,0.0,0,0,1,0,0,0.948275862,0,83.33333333,16.66666667,0,1,1,8887,0,0,3,1
0,1,0.0,0.0,0,0,0,0,0,0.987714988,0,97.95918367,2.040816327,0,0,0,7765,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.894736842,0,0.0,0.0,0,0,0,-1,0,0,4,0
0,0,0.02173913,0.0,0,0,0,0,0,0.941176471,0,100.0,0.0,0,1,0,8635,0,0,5,0
0,1,0.0,0.0,0,0,1,0,0,0.606557377,0,69.56521739,30.43478261,0,1,0,4352,0,0,5,0
1,1,0.193548387,0.0,1,0,0,0,0,1.0,0,0.0,0.0,0,1,0,4003,0,1,0,1
0,1,0.291666667,0.0,0,0,0,0,1,0.0,0,0.0,0.0,1,1,0,248,0,1,0,1
0,1,0.037037037,0.125,0,0,0,0,0,0.911111111,0,91.66666667,8.333333333,0,1,1,-2,0,0,3,0
1,1,0.16064257,0.054054054,0,1,0,0,0,0.857142857,0,0.0,0.0,0,1,0,216,0,1,0,1
0,0,0.0,0.0,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,4633,0,1,0,1
0,0,0.052631579,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,1302,0,1,0,1
0,0,0.03125,0.05,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,1,0,0,0.944444444,0,0.0,0.0,0,1,1,3849,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.587628866,1,13.04347826,86.95652174,0,1,1,1302,0,0,4,0
3,0,0.194083694,0.133333333,0,0,0,10,0,1.0,0,100.0,0.0,0,1,0,-1,0,0,2,1
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,12844,0,0,6,0
0,0,0.0,0.0,0,0,1,0,0,0.75,0,0.0,100.0,0,1,0,1771,0,1,0,1
1,1,0.043478261,0.0,0,0,0,0,0,0.068376068,1,0.0,100.0,0,0,0,7479,0,0,7,0
0,0,0.032258065,0.088235294,0,0,1,1,0,0.75,0,66.66666667,33.33333333,0,1,0,1532,0,1,2,1
1,0,0.0,0.0,0,0,1,0,0,0.852320675,1,0.0,0.0,0,1,1,2,0,1,0,1
0,0,0.118421053,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,0,0.159090909,0.0,0,0,0,0,0,0.889705882,1,85.71428571,14.28571429,0,1,0,7159,0,1,3,0
0,1,0.0,0.0,0,0,0,0,0,0.933333333,0,100.0,0.0,0,1,0,7199,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.930635838,0,91.89189189,8.108108108,0,1,1,1301,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
1,1,0.195979899,0.0,0,0,0,0,0,0.785714286,1,100.0,0.0,0,1,1,4564,0,1,4,1
0,0,0.193548387,0.333333333,0,1,0,0,0,1.0,0,0.0,0.0,0,1,0,72,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,2693,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.865740741,1,100.0,0.0,0,1,1,6260,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.941463415,1,96.66666667,3.333333333,0,1,0,9076,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.644067797,1,100.0,0.0,0,0,0,8144,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,1,7529,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.82300885,1,81.81818182,18.18181818,0,1,1,2984,0,0,2,0
1,0,0.060810811,0.0,0,0,1,0,0,0.736842105,0,0.0,0.0,0,1,0,8018,0,1,4,1
1,0,0.127071823,0.0,0,0,1,4,0,0.769230769,1,100.0,0.0,0,1,0,1931,0,1,3,1
0,1,0.0,0.0,0,0,0,0,0,0.409722222,1,0.0,100.0,0,0,0,8517,0,0,10,0
0,1,0.0,0.0,0,0,0,0,1,0.0,0,0.0,0.0,1,1,0,195,0,1,1,1
0,0,0.101265823,0.0,0,0,1,0,0,1.0,0,0.0,0.0,0,0,0,10677,0,1,8,0
0,0,0.0,0.0,0,0,0,1,0,0.932038835,1,100.0,0.0,0,1,1,7050,1,1,2,1
0,0,0.2,0.272727273,0,0,0,2,2,0.0,1,0.0,100.0,0,0,0,540,0,0,0,1
0,0,0.448275862,0.8,1,1,0,0,2,0.0,0,0.0,0.0,1,1,0,-1,1,1,0,1
0,1,0.271604938,0.0,0,0,0,0,0,0.966666667,0,80.0,20.0,0,1,0,5767,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,1,58,0,1,2,0
0,1,0.0,0.0,0,0,0,0,0,0.952941176,0,100.0,0.0,0,0,0,1968,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.987692308,0,0.0,0.0,0,1,1,8466,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.451612903,1,50.0,50.0,0,1,0,3028,0,0,6,0
0,1,0.278688525,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,7645,0,1,0,1
1,0,0.012345679,0.0,0,0,0,0,0,0.909090909,0,100.0,0.0,0,1,0,-1,0,1,2,1
0,0,0.044444444,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,5643,0,1,1,1
1,0,0.157480315,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,0,0.1875,0.0,0,0,0,0,0,0.44966443,1,0.0,100.0,0,1,1,496,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.943396226,0,100.0,0.0,0,0,1,8594,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.995454545,0,100.0,0.0,0,1,1,7586,0,0,5,0
0,1,0.017241379,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,0,0,8759,0,0,8,0
1,0,0.361904762,0.0,0,0,0,1,0,0.964285714,0,0.0,0.0,0,0,0,1496,0,1,2,1
0,1,0.042553191,0.0,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,3972,0,1,0,1
0,1,0.0,0.0,0,0,1,0,0,0.416666667,1,63.63636364,36.36363636,0,0,0,8973,0,0,6,0
0,0,0.0,0.0,0,0,0,0,0,0.333333333,1,0.0,100.0,0,1,0,2144,0,0,1,0
0,0,0.192307692,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,559,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.9375,1,100.0,0.0,0,1,1,4490,0,0,5,0
0,0,0.0,0.0,0,0,0,1,0,0.944827586,1,92.85714286,7.142857143,0,1,0,5111,0,1,1,1
0,0,0.169811321,0.321428571,0,0,1,2,0,0.19047619,1,20.0,80.0,0,1,1,5615,0,1,5,1
0,1,0.125,0.0,0,0,0,0,0,0.906976744,1,100.0,0.0,0,1,1,8043,0,0,6,0
0,0,0.0,0.0,1,0,0,0,0,0.0,1,0.0,100.0,0,1,0,7446,0,1,1,1
1,0,0.141304348,0.0,0,0,0,1,0,0.0,0,0.0,0.0,0,1,0,9338,0,0,5,1
0,0,0.0,0.0,0,0,0,0,0,0.925078044,0,100.0,0.0,0,0,1,7131,0,0,7,0
0,1,0.0,0.0,0,0,1,1,0,0.0,0,0.0,0.0,1,1,0,1561,0,1,0,1
1,0,0.333333333,0.0,0,0,0,4,0,0.0,0,0.0,0.0,0,1,0,1653,0,1,0,1
1,0,0.0,0.0,0,0,0,2,0,0.0,1,0.0,100.0,0,1,0,1157,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.363636364,1,33.33333333,66.66666667,0,1,1,3190,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.71257485,1,100.0,0.0,0,0,0,8375,0,1,5,0
0,1,0.136363636,0.0,0,0,0,0,0,0.96969697,0,100.0,0.0,0,1,0,-1,0,0,4,0
0,1,0.027777778,0.142857143,0,1,1,0,0,1.0,0,0.0,0.0,0,0,0,12544,0,1,8,0
0,0,0.114285714,0.0,0,0,0,0,0,0.362068966,1,16.66666667,83.33333333,0,1,1,6057,0,0,8,0
0,0,0.0,0.0,0,0,1,0,0,0.25,0,0.0,0.0,0,1,1,7067,1,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.093333333,1,0.0,100.0,0,1,0,7310,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,1,7534,0,1,0,1
0,0,0.128205128,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,-1,0,0,2,1
0,0,0.19047619,0.307692308,0,0,0,0,0,1.0,0,100.0,0.0,0,1,1,671,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.916666667,0,100.0,0.0,0,1,0,8248,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.994623656,0,100.0,0.0,0,1,1,7583,0,0,5,0
1,1,0.127272727,0.0,0,0,0,0,0,0.223938224,1,0.0,100.0,0,0,1,3825,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.919708029,0,100.0,0.0,0,0,1,7131,0,0,7,0
0,0,0.0,0.0,0,0,0,0,0,0.224657534,1,13.74045802,86.25954198,0,1,1,7297,0,0,5,0
1,0,0.012048193,0.0,0,0,1,3,0,0.054054054,1,3.225806452,96.77419355,0,1,1,495,0,1,2,1
0,0,0.125,0.0,0,0,0,0,0,0.486842105,1,50.0,50.0,0,1,0,-1,0,1,5,1
1,0,0.367272727,0.0,0,0,1,5,0,1.0,0,0.0,0.0,1,1,0,658,0,1,0,1
1,0,0.264367816,0.0,0,0,0,0,0,0.9375,0,0.0,0.0,0,1,1,2115,0,1,0,1
0,0,0.0,0.0,0,0,1,3,0,0.846153846,0,100.0,0.0,0,1,0,2221,0,1,0,1
1,0,0.325153374,0.0,0,0,0,3,0,1.0,0,100.0,0.0,0,1,0,2668,0,1,0,1
0,0,0.0,0.0,0,0,1,0,0,0.753303965,1,0.0,100.0,0,1,1,3893,0,1,10,0
0,1,0.0,0.0,0,0,0,0,0,0.714285714,1,100.0,0.0,0,1,1,6156,0,0,0,0
0,1,0.0,0.0,0,0,0,0,0,0.245283019,1,0.0,100.0,0,0,1,5819,0,0,3,0
0,1,0.06779661,0.0,0,0,0,1,0,0.351351351,1,9.090909091,90.90909091,0,1,1,8352,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.994871795,0,100.0,0.0,0,1,1,7583,0,0,5,0
0,0,0.139534884,0.0,0,0,0,0,0,0.936507937,1,50.0,50.0,0,1,1,7157,0,1,3,0
1,0,0.028985507,0.0,0,0,0,1,0,0.75,1,0.0,0.0,0,0,0,293,0,1,0,1
0,0,0.188679245,0.75,1,0,0,0,2,0.0,0,0.0,0.0,1,1,0,-1,1,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.850574713,1,83.33333333,16.66666667,0,1,1,-1,0,0,2,0
0,0,0.068965517,0.095238095,0,0,0,0,0,0.75,1,0.0,0.0,0,1,0,7621,0,1,6,1
0,0,0.128571429,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,0,0,8347,0,1,10,1
0,0,0.0,0.0,0,0,0,0,0,0.687179487,1,0.0,100.0,0,1,0,7298,0,0,5,0
0,0,0.0,0.0,0,0,0,1,2,0.0,1,0.0,0.0,0,1,0,1950,0,1,1,1
0,0,0.088888889,0.0,0,0,0,0,0,0.535211268,1,5.555555556,94.44444444,0,1,1,6054,0,0,8,0
0,0,0.370967742,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,1,-1,0,1,0,1
0,0,0.033333333,0.043478261,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,0.785714286,1,0.0,0.0,0,1,1,2941,0,0,5,0
1,0,0.0,0.0,0,0,1,4,0,0.333333333,1,0.0,100.0,0,1,0,4609,0,1,3,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,334,0,0,2,1
0,1,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,4733,0,0,3,0
1,1,0.105263158,0.166666667,0,0,0,2,0,0.571428571,0,0.0,100.0,0,1,0,4454,0,0,4,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,1,1377,0,0,0,1
0,0,0.253333333,0.0,0,0,0,0,0,0.047619048,0,0.0,100.0,0,1,1,6963,0,1,3,1
0,0,0.0,0.0,0,0,1,0,0,0.857142857,0,0.0,0.0,0,0,0,91,0,1,3,1
1,1,0.036363636,0.0,0,0,1,2,0,1.0,0,0.0,0.0,0,1,0,1797,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.981613892,1,0.0,100.0,0,1,1,3584,0,0,5,0
0,1,0.171717172,0.0,0,0,0,0,0,0.15060241,1,0.0,100.0,0,0,0,7984,0,1,6,0
0,0,0.0,0.0,0,0,0,0,0,0.890052356,0,100.0,0.0,0,0,0,7134,0,0,7,0
0,0,0.022222222,0.0,0,0,1,0,0,0.932038835,1,100.0,0.0,0,1,1,7189,1,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.777777778,0,0.0,100.0,0,1,1,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1000,0,1,0,1
0,0,0.0,0.0,0,0,0,0,2,1.0,0,100.0,0.0,0,1,1,1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.889502762,1,81.57894737,18.42105263,0,1,1,2479,0,0,4,0
0,1,0.087912088,0.0,0,0,1,1,0,0.951219512,0,100.0,0.0,0,0,1,9310,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.552238806,0,50.0,50.0,0,1,1,3360,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,6573,0,0,3,0
0,0,0.023809524,0.029411765,0,0,0,1,2,0.0,1,0.0,0.0,0,1,0,1950,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.992805755,0,100.0,0.0,0,0,0,-1,0,0,5,0
0,0,0.0,0.0,0,0,0,1,0,0.901639344,0,10.0,90.0,0,1,0,-1,0,1,1,0
0,0,0.076923077,0.166666667,0,0,0,0,0,1.0,0,100.0,0.0,0,1,1,-1,0,0,2,0
1,0,0.075949367,0.263157895,0,0,1,0,0,0.0,0,0.0,0.0,1,1,0,4603,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.724137931,0,0.0,100.0,0,1,1,4887,0,0,3,0
0,0,0.0,0.0,1,0,1,0,0,0.113207547,1,0.0,100.0,0,1,1,252,0,1,0,1
0,0,0.0,0.0,0,0,1,2,0,1.0,0,100.0,0.0,0,1,0,330,0,1,0,1
1,0,0.325203252,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,1,0,9339,0,0,5,1
0,1,0.0,0.0,0,0,0,0,0,0.931677019,0,0.0,0.0,0,0,0,8757,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.906735751,0,100.0,0.0,0,0,0,7134,0,0,7,0
0,0,0.274336283,0.4375,0,1,1,0,2,1.0,0,100.0,0.0,0,1,0,521,1,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.988461538,0,66.66666667,33.33333333,0,0,1,-1,0,0,2,0
0,1,0.090909091,0.153846154,0,0,0,0,0,0.352941176,0,100.0,0.0,0,0,0,7485,0,0,4,0
0,1,0.097222222,0.0,0,0,1,0,0,0.663157895,1,100.0,0.0,0,0,0,3958,0,0,3,0
0,1,0.0,0.0,0,0,1,0,0,0.945169713,1,25.0,75.0,0,1,1,2971,0,0,1,0
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,-1,0,1,3,1
0,0,0.242857143,0.346938776,0,1,0,0,0,0.0,0,0.0,0.0,1,1,0,5626,0,1,5,1
0,0,0.152173913,0.272727273,0,0,1,2,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.865609924,0,100.0,0.0,0,0,1,7133,0,0,7,0
1,0,0.091954023,0.0,0,0,0,0,0,0.789473684,1,100.0,0.0,0,1,0,256,0,1,0,1
0,0,0.095238095,0.0,1,0,0,0,0,0.942028986,1,50.0,50.0,0,1,1,7156,0,1,3,0
0,1,0.0,0.0,0,0,0,0,0,0.893617021,0,100.0,0.0,0,1,1,5028,0,0,6,0
0,0,0.106666667,0.090909091,0,0,1,2,0,1.0,0,100.0,0.0,0,1,0,1939,0,1,3,0
0,0,0.166666667,0.0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,0,377,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.411764706,1,77.77777778,22.22222222,0,1,0,6135,0,0,2,0
0,0,0.0,0.0,0,0,0,1,0,0.695652174,0,100.0,0.0,0,1,0,976,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.363636364,1,0.0,100.0,0,1,1,3505,0,0,2,0
0,1,0.06779661,0.0,0,0,0,0,0,0.852631579,1,100.0,0.0,0,1,1,-1,0,0,4,0
1,0,0.129032258,0.0,0,0,1,2,0,0.054054054,1,3.225806452,96.77419355,0,1,1,495,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.978835979,1,98.48484848,1.515151515,0,1,0,-1,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,286,0,0,0,1
0,0,0.145833333,0.0,0,0,1,0,0,0.686131387,1,0.0,100.0,0,1,1,7121,0,1,4,0
0,1,0.0,0.0,0,0,0,0,0,0.272727273,0,0.0,0.0,0,1,1,-1,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,100.0,0,1,0,7253,0,1,1,1
0,1,0.129032258,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,9267,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.986754967,0,100.0,0.0,0,1,0,4687,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.90070922,1,90.0,10.0,0,1,1,8547,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.598039216,1,0.0,100.0,0,1,1,7449,0,0,8,0
0,0,0.105263158,0.133333333,0,0,1,0,0,0.932038835,1,100.0,0.0,0,1,1,6844,1,1,2,1
0,0,0.0,0.0,0,0,0,1,0,0.917127072,1,81.25,18.75,0,1,1,1684,0,1,0,1
0,0,0.0,0.0,0,0,1,0,0,0.727272727,1,100.0,0.0,0,1,0,5452,0,1,3,0
0,1,0.0,0.0,0,0,0,0,0,0.777777778,0,0.0,0.0,0,1,1,1931,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,7219,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,1,1460,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.978494624,1,100.0,0.0,0,1,1,-1,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.514403292,1,0.0,100.0,0,1,1,1903,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,100.0,0,1,0,-1,0,1,2,1
0,0,0.012987013,0.047619048,0,0,1,3,0,0.571428571,1,100.0,0.0,0,1,1,1728,0,1,3,1
0,0,0.208333333,0.0,0,0,0,0,0,0.298311445,1,3.409090909,96.59090909,0,1,1,2,0,1,0,1
1,1,0.0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,0,1,0,3934,0,1,0,1
0,1,0.150943396,0.0,0,0,0,0,0,0.857142857,0,0.0,0.0,0,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.983050847,0,83.33333333,16.66666667,0,1,0,5447,0,1,4,0
0,0,0.0,0.0,0,0,0,1,0,0.81300813,1,0.0,0.0,0,1,1,10182,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.072607261,1,3.448275862,96.55172414,0,1,1,7447,0,0,8,0
0,0,0.0,0.0,0,0,0,0,0,0.984693878,0,95.45454545,4.545454545,0,1,1,7533,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.909090909,0,66.66666667,33.33333333,0,1,0,-1,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.848484848,1,0.0,0.0,0,0,1,8831,0,1,6,0
0,1,0.0,0.0,0,0,0,0,0,0.970149254,0,50.0,50.0,0,0,0,5161,0,1,8,0
0,1,0.0,0.0,0,0,0,0,0,0.5,0,0.0,0.0,1,1,0,2956,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,12350,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.492957746,0,63.63636364,36.36363636,0,0,0,8463,0,0,4,0
0,1,0.216981132,0.0,0,0,1,3,0,0.897727273,0,100.0,0.0,0,1,0,2046,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.96875,0,100.0,0.0,0,0,1,7133,0,1,7,0
1,0,0.068965517,0.0,0,0,0,0,0,0.090909091,0,0.0,0.0,1,1,0,8019,0,1,4,1
0,0,0.09375,0.130434783,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.0,0.0,0,0,1,0,0,0.894736842,1,0.0,0.0,0,1,1,4647,0,0,4,0
0,0,0.243902439,0.0,0,0,1,0,0,0.671428571,1,0.0,100.0,0,1,1,1709,0,0,3,0
0,0,0.084507042,0.0,0,0,1,0,0,1.0,0,0.0,0.0,0,1,0,-2,0,1,0,1
1,0,0.075949367,0.0,0,0,0,1,0,0.625,1,100.0,0.0,0,1,1,-1,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.607142857,1,38.88888889,61.11111111,0,1,1,7296,0,0,5,0
0,1,0.033613445,0.0,0,0,1,1,0,0.0,0,0.0,0.0,1,1,1,8453,0,0,5,0
1,0,0.408296943,0.0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,0,7086,0,1,3,1
0,0,0.043478261,0.095238095,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,5331,0,1,0,1
0,1,0.048076923,0.0,0,0,1,2,0,1.0,0,100.0,0.0,0,1,1,1706,0,1,2,1
0,1,0.0,0.0,0,0,1,2,0,1.0,0,0.0,0.0,0,1,0,2232,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.909090909,0,100.0,0.0,0,0,1,330,0,1,0,1
0,0,0.272727273,0.0,0,0,0,0,0,0.966666667,0,80.0,20.0,0,1,0,5767,0,1,2,1
0,1,0.043478261,0.0,0,0,0,0,0,0.722222222,1,100.0,0.0,0,1,1,5396,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.692307692,1,0.0,0.0,0,0,0,41,0,0,1,0
0,1,0.076923077,0.136363636,0,0,0,0,0,0.781512605,1,50.0,50.0,0,1,1,1261,0,0,3,0
0,0,0.057692308,0.0,0,0,1,0,0,1.0,0,0.0,0.0,0,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.60130719,1,0.0,100.0,0,0,0,3016,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.466666667,1,0.0,0.0,0,1,1,4515,0,0,3,0
0,1,0.12,0.0,0,0,0,0,0,0.83436853,1,59.21052632,40.78947368,0,0,0,9280,0,1,7,0
